Site_ID,Date,Discharge_Rmk,Discharge_CFS,Dissolved_CO2_Rmk,Dissolved_CO2_ppmv,Water_temperature_Rmk,Water_temperature_deg_C,Atmospheric_pressure_kPa,Dissolved_oxygen_mg_L,fDOM_ppb_QSE,Nitrate_uM,Specific_cond_uS_cm,Turbidity_FNU,fDOM_corrected_ppb_QSE
"""401733105392404""",9/16/17,,5.57,,545,,7.9,70.8,8.3,18.92,,13.39,2.47,16.28
"""401733105392404""",9/17/17,,5.25,,514,,7.7,71.3,8.39,19.39,,13.54,3.43,16.7
"""401733105392404""",9/18/17,,4.67,,498,,8.2,71.1,8.32,19.16,,13.84,5.5,16.68
"""401733105392404""",9/19/17,,3.88,,538,,7.2,70.6,8.32,19.39,,14.11,2.48,16.58
"""401733105392404""",9/20/17,,3.69,,525,,7.5,70.4,8.31,19.43,,14.36,1.81,16.62
"""401733105392404""",9/21/17,,3.42,,512,,7.6,70.6,8.35,24.1,,14.55,1.7,20.64
"""401733105392404""",9/22/17,,3.36,,525,,8,70.4,8.31,24.09,,14.76,1.74,20.7
"""401733105392404""",9/23/17,,3.42,,561,,7.4,70.7,8.34,27.1,,14.91,1.77,23.16
"""401733105392404""",9/24/17,,3.59,,600,,5.8,70.5,8.64,27.56,,15.01,1.77,23.24
"""401733105392404""",9/25/17,,3.6,,560,,4.4,70.7,8.87,28.81,,15.23,1.84,24.02
"""401733105392404""",9/26/17,,3.73,,538,,5.6,70.9,8.83,27.01,,15.35,1.86,22.75
"""401733105392404""",9/27/17,,3.68,,570,,5.8,71.3,8.87,22.38,,15.73,2.34,18.91
"""401733105392404""",9/28/17,,3.82,,643,,5,71.5,9.08,22.99,,16,2.37,19.3
"""401733105392404""",9/29/17,,4.12,,629,,5.3,71.4,9.04,23.11,,15.92,2.15,19.43
"""401733105392404""",9/30/17,,3.95,,610,,4.9,71.1,9.13,24.34,,16.46,2.21,20.4
"""401733105392404""",10/1/17,,4.6,,559,,3.1,70.6,9.18,26.09,,16.75,2.11,21.54
"""401733105392404""",10/2/17,,5.32,,546,,1.4,70.2,9.53,27.61,,17.05,3.56,22.58
"""401733105392404""",10/3/17,,5.17,,505,,1.8,70.4,9.66,27.21,,17.57,1.97,22.22
"""401733105392404""",10/4/17,,5.37,,530,,3.1,71.5,9.5,25.02,,17.5,2.83,20.7
"""401733105392404""",10/5/17,,6.7,,595,,4.4,71.4,9.28,24.09,,17.38,3.49,20.19
"""401733105392404""",10/6/17,,7.15,,663,,3.6,70.9,9.36,26.59,,17.52,2.28,22.05
"""401733105392404""",10/7/17,,5.49,,684,,1.6,70.4,9.86,27.19,,17.76,2.92,22.23
"""401733105392404""",10/8/17,,5.25,,524,,2,70.2,9.73,26.91,,18.05,4.29,22.16
"""401733105392404""",10/9/17,,5.55,,525,,1.3,70.4,9.95,28.06,,18.22,3.62,22.93
"""401733105392404""",10/10/17,,4.95,,517,,0.9,71.1,10.05,26.95,,18.55,4.38,22
"""401733105392404""",10/11/17,,4.58,,547,,1.6,71,9.98,26,,18.87,5.52,21.42
"""401733105392404""",10/12/17,,4.17,,555,,2.2,70.7,9.8,24.53,,18.93,3.96,20.21
"""401733105392404""",10/13/17,,3.99,,561,,2.7,70.9,9.69,24.14,,18.94,6.94,20.15
"""401733105392404""",10/14/17,,3.28,,571,,1.1,70.7,10.07,25.96,,19.2,,20.95
"""401733105392404""",10/15/17,,2.86,,544,,0.2,71.3,10.41,26.47,,19.8,3.62,21.44
"""401733105392404""",10/16/17,,3.01,,575,,0.6,71.7,10.38,25.26,,19.96,3.9,20.54
"""401733105392404""",10/17/17,,2.84,,550,,0.9,71.6,10.25,24.14,,19.96,3.28,19.65
"""401733105392404""",10/18/17,,2.63,,552,,0.9,71.2,10.19,23.5,,19.94,2.28,19.07
"""401733105392404""",10/19/17,,2.53,,547,,1.6,71.3,10.02,21.3,,19.94,2.31,17.38
"""401733105392404""",10/20/17,,2.45,,549,,2.2,70.7,9.68,20.96,,19.84,3,17.22
"""401733105392404""",10/21/17,,1.97,,567,,0.4,69.8,10.02,23.43,,20.2,2.74,18.96
"""401733105392404""",10/22/17,,1.95,,523,,0.1,70.7,10.32,23.42,,20.84,2.38,18.88
"""401733105392404""",10/23/17,,1.9,,569,,0.3,71.2,10.28,22.89,,20.86,2.08,18.47
"""401733105392404""",10/24/17,,1.85,,530,,0.3,71.8,10.28,22.6,,21.03,1.92,18.23
"""401733105392404""",10/25/17,,1.88,,552,,0.5,71.8,10.18,21.86,,21.04,2.13,17.67
"""401733105392404""",10/26/17,,1.7,,570,,0,70.6,10.16,21.7,,21.14,2.21,17.47
"""401733105392404""",10/27/17,,1.73,,576,,0.1,70.8,10.25,21.51,,21.18,2.1,17.33
"""401733105392404""",10/28/17,,1.66,,559,,0.4,70.8,10.23,21.23,,21.52,1.71,17.13
"""401733105392404""",10/29/17,,1.65,,596,,1,70.9,10.08,21.14,,21.68,2.17,17.16
"""401733105392404""",10/30/17,,1.64,,652,,1.2,70.5,10.08,20.7,,21.76,2.26,16.84
"""401733105392404""",10/31/17,,1.65,,659,,0.9,70.3,10.13,20.9,,22.25,2.43,16.96
"""401733105392404""",11/1/17,,1.55,,670,,1.2,69.6,10.05,20.66,,22.66,1.84,16.78
"""401733105392404""",11/2/17,,1.57,,714,,2.1,70,9.91,19.79,,22.49,1.5,16.18
"""401733105392404""",11/3/17,,1.58,,790,,2.5,70.6,9.74,20.22,,21.99,1.59,16.59
"""401733105392404""",11/4/17,,1.57,,788,,2.2,70.5,9.57,20.38,,22.25,1.63,16.68
"""401733105392404""",11/5/17,,1.74,,879,,1.2,70.1,9.7,20.8,,22.27,2.4,16.93
"""401733105392404""",11/6/17,,1.76,,854,,1.4,70.3,9.78,21.12,,22.68,2.64,17.22
"""401733105392404""",11/7/17,,1.86,,835,,1.1,70.6,9.74,21.83,,21.76,2.5,17.75
"""401733105392404""",11/8/17,,1.75,,854,,0.9,70.8,9.65,21.48,,21.79,3.13,17.47
"""401733105392404""",11/9/17,,1.62,,896,,0.7,70.9,,,,21.54,,
"""401733105392404""",11/10/17,,1.59,,930,,0.9,70.9,,,,21.46,,
"""401733105392404""",11/11/17,,1.52,,,,1,,,,,21.6,,
"""401733105392404""",11/12/17,,1.41,,,,1,,,,,21.74,,
"""401733105392404""",11/13/17,,1.32,,,,1.1,,,,,21.88,,
"""401733105392404""",11/14/17,,1.3,,,,1.1,,,,,22.02,,
"""401733105392404""",11/15/17,,1.28,,,,1.2,,,,,22.15,,
"""401733105392404""",11/16/17,,1.24,,,,1.2,,,,,22.29,,
"""401733105392404""",11/17/17,,1.29,,,,1.3,,,,,22.43,,
"""401733105392404""",11/18/17,,1.25,,,,1.3,,,,,22.57,,
"""401733105392404""",11/19/17,,1.12,,,,1.4,,,,,22.71,,
"""401733105392404""",11/20/17,,1.09,,,,1.5,,,,,22.84,,
"""401733105392404""",11/21/17,,1.06,,,,1.5,,,,,22.98,,
"""401733105392404""",11/22/17,,0.99,,,,1.6,,,,,23.12,,
"""401733105392404""",11/23/17,,0.99,,,,1.6,70.9,,,,23.23,,
"""401733105392404""",11/24/17,,0.98,,,,1.5,70.8,,,,23.37,,
"""401733105392404""",11/25/17,,0.94,,,,1.1,70.7,,,,23.57,,
"""401733105392404""",11/26/17,,0.91,,,,1.5,71.2,,,,23.58,,
"""401733105392404""",11/27/17,,0.91,,,,1.4,70.8,,,,23.43,,
"""401733105392404""",11/28/17,,0.91,,,,1.4,70.1,,,,23.77,,
"""401733105392404""",11/29/17,,0.91,,,,1,70.9,,,,23.68,,
"""401733105392404""",11/30/17,,0.89,,,,0.8,71,,,,23.8,,
"""401733105392404""",12/1/17,,0.86,,,,0.8,70.6,,,,23.92,,
"""401733105392404""",12/2/17,,0.87,,,,0.7,70.7,,,,24.5,,
"""401733105392404""",12/3/17,,0.9,,,,0.8,70.7,,,,24.52,,
"""401733105392404""",12/4/17,,0.94,,,,0.5,69.4,,,,24.5,,
"""401733105392404""",12/5/17,,0.92,,,,0.3,70.2,,,,24.75,,
"""401733105392404""",12/6/17,,0.89,,,,0.6,70.8,,,,25.53,,
"""401733105392404""",12/7/17,,0.94,,,,0.6,70.9,,,,26.38,,
"""401733105392404""",12/8/17,,0.9,,,,0.7,70.9,,,,26.64,,
"""401733105392404""",12/9/17,,0.9,,,,0.7,71.4,,,,26.87,,
"""401733105392404""",12/10/17,,0.87,,,,0.6,71.6,,,,27.12,,
"""401733105392404""",12/11/17,,0.84,,,,0.6,71.5,,,,27.27,,
"""401733105392404""",12/12/17,,0.83,,,,0.7,71.6,,,,27.28,,
"""401733105392404""",12/13/17,,0.82,,,,0.6,71,,,,27.28,,
"""401733105392404""",12/14/17,,0.82,,,,0.5,70.5,,,,27.39,,
"""401733105392404""",12/15/17,,0.82,,,,0.2,70.8,,,,27.43,,
"""401733105392404""",12/16/17,,0.8,,,,0.5,70.3,,,,27.51,,
"""401733105392404""",12/17/17,,0.76,,,,0.4,69.9,,,,27.62,,
"""401733105392404""",12/18/17,,0.77,,,,0.4,70.2,,,,27.79,,
"""401733105392404""",12/19/17,,0.75,,,,0.5,70.5,,,,27.7,,
"""401733105392404""",12/20/17,,0.72,,,,0.4,70.3,,,,27.79,,
"""401733105392404""",12/21/17,,0.73,,,,0.5,69.7,,,,27.87,,
"""401733105392404""",12/22/17,,0.76,,,,0.2,69.9,,,,27.89,,
"""401733105392404""",12/23/17,,0.77,,,,0.1,70.1,,,,27.54,,
"""401733105392404""",12/24/17,,0.81,,,,0.2,69.9,,,,27.43,,
"""401733105392404""",12/25/17,,0.84,,,,0.2,70.2,,,,27.82,,
"""401733105392404""",12/26/17,,0.91,,,,0.2,70,,,,28.24,,
"""401733105392404""",12/27/17,,0.85,,,,0.1,70.6,,,,28.45,,
"""401733105392404""",12/28/17,,0.89,,,,0.1,70.6,,,,28.77,,
"""401733105392404""",12/29/17,,0.86,,,,0.2,70.6,,,,28.86,,
"""401733105392404""",12/30/17,,0.8,,,,0.2,70.6,,,,29.26,,
"""401733105392404""",12/31/17,,0.81,,,,0.1,70.3,,,,29.54,,
"""401733105392404""",1/1/18,,0.79,,,,0.1,70.6,,,,29.92,,
"""401733105392404""",1/2/18,,0.81,,,,0,70.6,,,,30.35,,
"""401733105392404""",1/3/18,,0.83,,,,0.1,71.1,,,,30.45,,
"""401733105392404""",1/4/18,,0.81,,,,0.1,70.8,,,,30.17,,
"""401733105392404""",1/5/18,,0.8,,,,0.1,70.8,,,,29.86,,
"""401733105392404""",1/6/18,,0.79,,,,0.1,70.9,,,,29.6,,
"""401733105392404""",1/7/18,,0.77,,,,0.1,70.1,,,,29.08,,
"""401733105392404""",1/8/18,,0.81,,,,0.1,70.8,,,,28.74,,
"""401733105392404""",1/9/18,,0.8,,,,0.1,70.5,,,,28.38,,
"""401733105392404""",1/10/18,,0.79,,,,0.2,69.9,,,,28.1,,
"""401733105392404""",1/11/18,,0.85,,,,0,69.6,,,,27.62,,
"""401733105392404""",1/12/18,,0.77,,,,0.1,70.3,,,,27.83,,
"""401733105392404""",1/13/18,,0.82,,,,0,70.9,,,,27.96,,
"""401733105392404""",1/14/18,,0.79,,,,0,71.1,,,,27.98,,
"""401733105392404""",1/15/18,,0.78,,,,0.1,70.8,,,,28.45,,
"""401733105392404""",1/16/18,,0.77,,,,0.1,71,,,,28.85,,
"""401733105392404""",1/17/18,,0.73,,,,0.1,70.9,,,,29.15,,
"""401733105392404""",1/18/18,,0.78,,,,0.1,71,,,,29.05,,
"""401733105392404""",1/19/18,,0.71,,,,0.1,70.7,,,,28.93,,
"""401733105392404""",1/20/18,,0.65,,,,0.2,70,,,,28.82,,
"""401733105392404""",1/21/18,,0.65,,,,0.2,69.6,,,,28.7,,
"""401733105392404""",1/22/18,,0.71,,,,0.1,69.9,,,,28.58,,
"""401733105392404""",1/23/18,,0.71,,,,0,70.3,,,,28.47,,
"""401733105392404""",1/24/18,,0.61,,,,0.1,70.6,,,,28.35,,
"""401733105392404""",1/25/18,,0.58,,,,0.1,70.7,,,,28.24,,
"""401733105392404""",1/26/18,,0.57,,,,0.2,69.6,,,,28.12,,
"""401733105392404""",1/27/18,,0.53,,,,0.1,70.4,,,,28,,
"""401733105392404""",1/28/18,,0.52,,,,0.1,70.7,,,,27.89,,
"""401733105392404""",1/29/18,,0.54,,,,0.1,71.3,,,,27.77,,
"""401733105392404""",1/30/18,,0.54,,,,0.2,71.1,,,,27.65,,
"""401733105392404""",1/31/18,,0.5,,,,0.2,70.3,,,,27.54,,
"""401733105392404""",2/1/18,,0.51,,,,0.1,70,,,,27.42,,
"""401733105392404""",2/2/18,,0.51,,,,0.1,70.6,,,,27.31,,
"""401733105392404""",2/3/18,,0.51,,,,0.1,70.4,,,,27.19,,
"""401733105392404""",2/4/18,,0.56,,,,0,70.3,,,,27.07,,
"""401733105392404""",2/5/18,,0.56,,,,0,70.2,,,,26.96,,
"""401733105392404""",2/6/18,,0.57,,,,0,70.2,,,,26.84,,
"""401733105392404""",2/7/18,,0.53,,,,0,70.5,,,,26.72,,
"""401733105392404""",2/8/18,,0.5,,,,0,70.9,,,,26.61,,
"""401733105392404""",2/9/18,,0.51,,,,0,70.5,,,,26.49,,
"""401733105392404""",2/10/18,,0.52,,,,0,69.9,,,,26.38,,
"""401733105392404""",2/11/18,,0.54,,,,0,69.7,,,,26.26,,
"""401733105392404""",2/12/18,,0.53,,,,0.1,70,,,,26.14,,
"""401733105392404""",2/13/18,,0.57,,,,0.1,70.2,,,,26.03,,
"""401733105392404""",2/14/18,,0.58,,,,0,70.6,,,,25.91,,
"""401733105392404""",2/15/18,,0.57,,,,0,69.9,,,,25.79,,
"""401733105392404""",2/16/18,,0.56,,,,0,70.4,,,,25.68,,
"""401733105392404""",2/17/18,,0.53,,,,0,69.9,,,,25.56,,
"""401733105392404""",2/18/18,,0.5,,,,0.1,69.7,,,,25.45,,
"""401733105392404""",2/19/18,,0.5,,,,0.1,69,,,,25.33,,
"""401733105392404""",2/20/18,,0.53,,,,0.1,68.6,,,,25.21,,
"""401733105392404""",2/21/18,,0.54,,,,0.1,70,,,,25.1,,
"""401733105392404""",2/22/18,,0.54,,,,0.1,70,,,,24.98,,
"""401733105392404""",2/23/18,,0.55,,,,0.1,69.9,,,,24.86,,
"""401733105392404""",2/24/18,,0.56,,,,0,69.6,,,,24.75,,
"""401733105392404""",2/25/18,,0.53,,,,0,69.5,,,,24.63,,
"""401733105392404""",2/26/18,,0.49,,,,0,70.1,,,,24.52,,
"""401733105392404""",2/27/18,,0.49,,,,0.1,70,,,,24.4,,
"""401733105392404""",2/28/18,,0.51,,,,0.1,69.9,,,,24.28,,
"""401733105392404""",3/1/18,,0.52,,,,0.1,70.2,,,,24.17,,
"""401733105392404""",3/2/18,,0.52,,,,0.1,70.3,,,,24.05,,
"""401733105392404""",3/3/18,,0.53,,,,0.1,70.3,,,,23.93,,
"""401733105392404""",3/4/18,,0.53,,,,0.1,70.1,,,,23.82,,
"""401733105392404""",3/5/18,,0.51,,,,0.1,69.5,,,,23.7,,
"""401733105392404""",3/6/18,,0.51,,,,0.1,70.1,,,,23.59,,
"""401733105392404""",3/7/18,,0.5,,,,0.1,70.6,,,,23.47,,
"""401733105392404""",3/8/18,,0.5,,,,0.1,70.6,,,,23.35,,
"""401733105392404""",3/9/18,,0.49,,,,0.1,70.2,,,,23.24,,
"""401733105392404""",3/10/18,,0.5,,,,0.1,70.1,,,,23.12,,
"""401733105392404""",3/11/18,,0.48,,,,0.1,70.6,,,,23,,
"""401733105392404""",3/12/18,,0.45,,,,0.1,71,,,,22.89,,
"""401733105392404""",3/13/18,,0.44,,,,0.1,71,,,,22.77,,
"""401733105392404""",3/14/18,,0.45,,,,0.1,70.7,,,,22.66,,
"""401733105392404""",3/15/18,,0.47,,,,0.1,70,,,,22.54,,
"""401733105392404""",3/16/18,,0.5,,,,0.1,69.3,,,,22.42,,
"""401733105392404""",3/17/18,,0.47,,,,0.2,70.1,,,,22.31,,
"""401733105392404""",3/18/18,,0.47,,,,0.2,70,,,,22.19,,
"""401733105392404""",3/19/18,,0.46,,,,0.2,69.8,,,,22.07,,
"""401733105392404""",3/20/18,,0.43,,,,0.1,70.3,,,,21.96,,
"""401733105392404""",3/21/18,,0.39,,,,0.1,70.3,,,,21.84,,
"""401733105392404""",3/22/18,,0.36,,,,0.1,70.7,,,,21.73,,
"""401733105392404""",3/23/18,,0.39,,,,0.2,70.6,,,,21.61,,
"""401733105392404""",3/24/18,,0.4,,,,0.3,70.4,,,,21.49,,
"""401733105392404""",3/25/18,,0.38,,,,0.3,70,,,,21.38,,
"""401733105392404""",3/26/18,,0.36,,,,0.3,69.9,,,,21.26,,
"""401733105392404""",3/27/18,,0.35,,,,0.4,70.4,,,,21.14,,
"""401733105392404""",3/28/18,,0.36,,,,0.3,70.2,,,,21.03,,
"""401733105392404""",3/29/18,,0.36,,,,0.2,70.2,,,,20.91,,
"""401733105392404""",3/30/18,,0.34,,,,0.2,70.6,,,,20.8,,
"""401733105392404""",3/31/18,,0.31,,,,0.2,70.5,,,,20.68,,
"""401733105392404""",4/1/18,,0.31,,,,0.3,70.4,,,,20.56,,
"""401733105392404""",4/2/18,,0.31,,,,0.3,69.8,,,,20.45,,
"""401733105392404""",4/3/18,,0.3,,,,0.5,69.4,,,,20.33,,
"""401733105392404""",4/4/18,,0.3,,,,0.5,70.4,,,,20.21,,
"""401733105392404""",4/5/18,,0.29,,,,0.5,70.5,,,,20.1,,
"""401733105392404""",4/6/18,,0.32,,,,0.5,70.4,,,,19.98,,
"""401733105392404""",4/7/18,,0.35,,,,0.5,70.1,,,,19.87,,
"""401733105392404""",4/8/18,,0.38,,,,0.4,69.8,,,,19.75,,
"""401733105392404""",4/9/18,,0.36,,,,0.4,70.3,,,,19.63,,
"""401733105392404""",4/10/18,,0.33,D,1300,,0.3,71,,,,19.6,,
"""401733105392404""",4/11/18,,0.32,,,,0.2,70.7,,,,19.79,,
"""401733105392404""",4/12/18,,0.32,,,,0.1,70.3,,,,,,
"""401733105392404""",4/13/18,,0.32,,,,0.1,69.3,,,,,,
"""401733105392404""",4/14/18,,0.3,,,,0.2,70.4,,,,,,
"""401733105392404""",4/15/18,,0.3,,,,0.3,70.7,,,,,,
"""401733105392404""",4/16/18,,0.29,,1230,,0.3,70.7,,,,19.84,,
"""401733105392404""",4/17/18,,0.27,,1858,,0.4,70.1,,16.9,,,1.18,13.61
"""401733105392404""",4/18/18,,0.26,,1898,,0.3,70.4,,21.04,,20.06,1.2,16.93
"""401733105392404""",4/19/18,,0.27,,1887,,0.5,71,,19.19,,20.17,1.19,15.47
"""401733105392404""",4/20/18,,0.29,,2004,,0.7,70.5,,22.5,,,1.22,18.16
"""401733105392404""",4/21/18,,0.3,,2005,,0.7,70.4,,25.55,,20.12,1.27,20.63
"""401733105392404""",4/22/18,,0.29,,1928,,0.5,70.9,,27.87,,19.95,1.8,22.51
"""401733105392404""",4/23/18,,0.34,,1877,,0.6,71,,28.49,,20.08,6.23,23.34
"""401733105392404""",4/24/18,,0.44,,1961,,1.2,71,,28.25,,,2.56,23
"""401733105392404""",4/25/18,,0.49,,1846,,0.8,71.3,,36,,19.41,1.21,29.09
"""401733105392404""",4/26/18,,0.6,,1813,,1.1,70.7,,40.04,,19.47,1.22,32.43
"""401733105392404""",4/27/18,,0.84,,1965,,2,71.2,,37.14,,19.94,1.21,30.3
"""401733105392404""",4/28/18,,1.56,,1986,,2.5,71,,48.72,,19.55,1.29,39.92
"""401733105392404""",4/29/18,,3.38,,2101,,2.8,70.6,,66.94,,17.88,1.41,55.01
"""401733105392404""",4/30/18,,6.1,,2095,,2.3,70.2,,116.15,,16.52,1.5,95.09
"""401733105392404""",5/1/18,,5.65,,2403,,2,70.1,,130.39,,16.22,1.52,106.49
"""401733105392404""",5/2/18,,4.85,,2516,,1.5,70.4,,131.06,,15.84,1.57,106.62
"""401733105392404""",5/3/18,,4.13,,2466,,1,70.3,,130.53,,15.68,1.4,105.71
"""401733105392404""",5/4/18,,3.43,,2380,,1.3,71.2,,124.21,,16.38,1.35,100.82
"""401733105392404""",5/5/18,,3.33,,2356,,2.1,71.5,,116.93,,16.87,1.32,95.52
"""401733105392404""",5/6/18,,3.85,,2484,,2.6,71.5,,107.18,,16.56,1.38,87.92
"""401733105392404""",5/7/18,,5.6,,2454,,2.9,71.5,,102.07,,15.33,1.39,83.95
"""401733105392404""",5/8/18,,8.25,,2232,,2.9,71.1,,109.86,,14.54,1.63,90.42
"""401733105392404""",5/9/18,,9.85,,2135,,2.8,71.2,,119.84,,13.81,1.69,98.57
"""401733105392404""",5/10/18,,11.89,,1881,,2.8,71,,121.62,,13.17,2.04,100.14
"""401733105392404""",5/11/18,,13.47,,1639,,2.9,70.5,,127.48,,12.94,1.99,105.03
"""401733105392404""",5/12/18,,14.33,,1507,,3,70.5,,124.15,,12.81,2.24,102.45
"""401733105392404""",5/13/18,,17.19,,1402,,2.2,70.8,,119.34,,13.33,3.19,98.12
"""401733105392404""",5/14/18,,13.14,,1268,,2.8,70.9,,110.67,,13.96,2.76,91.32
"""401733105392404""",5/15/18,,12.05,,1201,,3.6,71.1,,101.46,,14.3,3.4,84.43
"""401733105392404""",5/16/18,,14.49,,1227,,4.5,71.1,,92.9,,14.2,3.57,77.92
"""401733105392404""",5/17/18,,14.45,,1213,,4.8,71,,90.4,,14,2.2,75.7
"""401733105392404""",5/18/18,,13.2,,1099,,4.3,70.6,,91.63,,13.89,2.78,76.55
"""401733105392404""",5/19/18,,11.02,,1036,,3.7,70.7,,91.98,,14.14,2.33,76.36
"""401733105392404""",5/20/18,,9.94,,992,,3.8,71.1,,88.98,,14.52,1.98,73.85
"""401733105392404""",5/21/18,,11.47,,975,,4.9,71,,81.44,,15.34,1.94,68.21
"""401733105392404""",5/22/18,,15.96,,938,,5.3,70.9,,82.02,,15.09,1.98,68.93
"""401733105392404""",5/23/18,,18.94,,917,,5,70.9,,86.53,,14.65,2.03,72.55
"""401733105392404""",5/24/18,,17.92,,869,,5.7,71.1,,82.06,,14.75,2.32,69.26
"""401733105392404""",5/25/18,,18.77,,831,,6.6,71.4,,76.42,,14.86,2.02,64.94
"""401733105392404""",5/26/18,,20.57,,854,,6.8,71.2,,73.93,,14.58,3,63.11
"""401733105392404""",5/27/18,,21.53,,860,,6.8,70.7,,70.94,,14.47,3.53,60.65
"""401733105392404""",5/28/18,,23.29,,800,,6,71,,69.85,,14.3,3.58,59.33
"""401733105392404""",5/29/18,,19.27,,765,,5,70.9,,68.62,,14.53,2.79,57.67
"""401733105392404""",5/30/18,,17.05,,668,,5.7,70.8,,64.22,,14.79,2.22,54.19
"""401733105392404""",5/31/18,,18.63,,651,,6.9,70.8,,60.95,,14.74,2.26,51.96
"""401733105392404""",6/1/18,,19.1,,693,,7,70.8,,56.89,,14.58,2.3,48.54
"""401733105392404""",6/2/18,,16.64,,638,,6.7,71.2,,52.98,,14.59,2.17,45.08
"""401733105392404""",6/3/18,,15.79,,585,,7.4,71.7,,49.05,,14.66,2.32,42
"""401733105392404""",6/4/18,,17.79,,639,,7.8,71.3,,44.82,,14.65,2.73,38.56
"""401733105392404""",6/5/18,,20.29,,657,,8.7,71.3,,42.44,,14.32,2.69,36.78
"""401733105392404""",6/6/18,,21.18,,674,,9.2,71.2,,38.47,,14.16,2.5,33.47
"""401733105392404""",6/7/18,,22.21,,692,,9.5,71,,34.47,,14.03,3.53,30.16
"""401733105392404""",6/8/18,,20.81,,699,,9.6,71.3,,31.1,,14,3.22,27.22
"""401733105392404""",6/9/18,,19.45,,698,,9.7,71.4,,27.89,,13.97,3.75,24.46
"""401733105392404""",6/10/18,,18.97,,671,,9.4,71,,26,,13.83,3.62,22.74
"""401733105392404""",6/11/18,,17.57,,606,,8.6,70.7,,25.33,,13.73,3.3,21.97
"""401733105392404""",6/12/18,,15.89,,545,,9,71.2,,24.16,,13.75,2.91,21.01
"""401733105392404""",6/13/18,,16.71,,565,,10.6,71.5,,24.14,,13.71,2.26,21.24
"""401733105392404""",6/14/18,,18.9,,615,,10.3,71.2,,24.62,,13.91,1.9,21.58
"""401733105392404""",6/15/18,,20.4,,599,,10.2,71,,23,,13.45,1.6,20.13
"""401733105392404""",6/16/18,,21.44,,579,,10.3,70.8,,22.17,,13.16,1.69,19.43
"""401733105392404""",6/17/18,,22.81,,582,,9.3,70.7,,22,,12.98,1.75,19.12
"""401733105392404""",6/18/18,,27.92,,600,,9.4,71.1,,25.96,,12.73,1.94,22.59
"""401733105392404""",6/19/18,,21.55,,631,,9.5,71.2,,23.26,,12.99,1.89,20.25
"""401733105392404""",6/20/18,,16.92,,640,,9.6,71.3,,22.39,,12.88,1.97,19.52
"""401733105392404""",6/21/18,,14.96,,606,,9.7,71.5,,21.05,,12.92,2.29,18.39
"""401733105392404""",6/22/18,,14.43,,563,,10.2,71.3,,19.22,,12.82,2.64,16.87
"""401733105392404""",6/23/18,,13.36,,547,,10.3,71.1,,17.36,,12.79,2.7,15.26
"""401733105392404""",6/24/18,,12.89,,535,,9.9,70.9,,17.48,,12.82,3.02,15.32
"""401733105392404""",6/25/18,,11.15,,552,,10,71.3,,16.89,,12.75,3.49,14.84
"""401733105392404""",6/26/18,,11,,542,,11,71.3,,16.14,,12.75,4.05,14.33
"""401733105392404""",6/27/18,,12.09,,542,,12.3,71.5,,15.47,,12.74,4.4,13.91
"""401733105392404""",6/28/18,,13.16,,562,,12.9,71.4,,14.99,,12.63,4.62,13.56
"""401733105392404""",6/29/18,,13.04,,571,,11.9,71,,15.39,,12.47,3.17,13.74
"""401733105392404""",6/30/18,,12.06,,527,,11.5,71.1,,15.26,,12.43,2.86,13.56
"""401733105392404""",7/1/18,,10.28,,552,,10.2,71.2,,15,,12.24,2.49,13.17
"""401733105392404""",7/2/18,,10.04,,507,,11.2,71.5,,,,12.22,2.61,
"""401733105392404""",7/3/18,,10.09,,492,,12,71.3,,,,12.25,2.57,
"""401733105392404""",7/4/18,,10.27,,503,,12.5,71.5,,,,12.27,2.28,
"""401733105392404""",7/5/18,,10.76,,529,,12.5,72.2,,,,12.15,2.09,
"""401733105392404""",7/6/18,,11.41,,543,,12.4,72.4,,,,12.07,2,
"""401733105392404""",7/7/18,,11.89,,552,,12.1,72.1,,,,12.22,1.86,
"""401733105392404""",7/8/18,,12.72,,544,,11.8,71.9,,,,11.98,1.77,
"""401733105392404""",7/9/18,,15.74,,550,,12.7,72,,,,11.85,1.88,
"""401733105392404""",7/10/18,,14.75,,582,,13.4,72,,,,11.6,1.96,
"""401733105392404""",7/11/18,,13.29,,553,,14,71.7,,,,11.63,1.96,
"""401733105392404""",7/12/18,,18.96,,575,,13.3,71.5,,,,11.38,2.22,
"""401733105392404""",7/13/18,,22.08,,584,,11.3,71.7,,29.49,,11.53,2.29,26.11
"""401733105392404""",7/14/18,,15.89,,594,,12.1,71.9,,16.21,,11.73,2.28,14.45
"""401733105392404""",7/15/18,,14.3,,554,,11.3,71.7,,14.67,,12.16,2.06,12.98
"""401733105392404""",7/16/18,,12.51,,577,,10.9,71.7,,16.92,,12.33,2.06,14.92
"""401733105392404""",7/17/18,,12.49,,506,,12.1,71.8,,16.79,,12.51,2.07,14.96
"""401733105392404""",7/18/18,,12.81,,481,,12.6,71.6,,14.25,,12.7,2.12,12.76
"""401733105392404""",7/19/18,,13.18,,488,,13.5,71.7,,14.44,,12.82,2.41,13.04
"""401733105392404""",7/20/18,,12.28,,504,,13.5,71.7,,13.89,,12.91,2.49,12.56
"""401733105392404""",7/21/18,,11.51,,550,,14,71.7,,13.4,,12.94,2.67,12.17
"""401733105392404""",7/22/18,,11.95,,565,,13.3,71.7,,13.26,,12.91,2.55,11.96
