"","local_site","location","date","discharge_vol_cm"
"15579","GL4","OUTLET","2024-02-05",2259.0342488087
"15580","GL4","OUTLET","2024-02-06",2186.94619738882
"15581","GL4","OUTLET","2024-02-07",2120.68547665037
"15582","GL4","OUTLET","2024-02-08",2156.15857504155
"15583","GL4","OUTLET","2024-02-09",2155.97670138848
"15584","GL4","OUTLET","2024-02-10",2132.08031292053
"15585","GL4","OUTLET","2024-02-11",2111.92605174622
"15586","GL4","OUTLET","2024-02-12",2087.72349608373
"15587","GL4","OUTLET","2024-02-13",2065.55780919545
"15588","GL4","OUTLET","2024-02-14",2085.59857214314
"15589","GL4","OUTLET","2024-02-15",2133.36722477647
"15590","GL4","OUTLET","2024-02-16",2301.99282183424
"15591","GL4","OUTLET","2024-02-17",2420.10293967818
"15592","GL4","OUTLET","2024-02-18",2348.74979594439
"15593","GL4","OUTLET","2024-02-19",2338.33873647315
"15594","GL4","OUTLET","2024-02-20",2278.74756843504
"15595","GL4","OUTLET","2024-02-21",2288.97658300268
"15596","GL4","OUTLET","2024-02-22",2270.34011962267
"15597","GL4","OUTLET","2024-02-23",2295.71082805331
"15598","GL4","OUTLET","2024-02-24",2220.69982719976
"15599","GL4","OUTLET","2024-02-25",2124.36369605696
"15600","GL4","OUTLET","2024-02-26",2070.64192385392
"15601","GL4","OUTLET","2024-02-27",2150.47584865284
"15602","GL4","OUTLET","2024-02-28",2133.12169196
"15603","GL4","OUTLET","2024-02-29",2037.35606408861
"15604","GL4","OUTLET","2024-03-01",1906.2400640443
"15605","GL4","OUTLET","2024-03-02",1869.5136141049
"15606","GL4","OUTLET","2024-03-03",2097.2850728007
"15607","GL4","OUTLET","2024-03-04",2218.47433577774
"15608","GL4","OUTLET","2024-03-05",2331.88399333466
"15609","GL4","OUTLET","2024-03-06",2326.09839190657
"15610","GL4","OUTLET","2024-03-07",2287.35311842361
"15611","GL4","OUTLET","2024-03-08",2285.76682261624
"15612","GL4","OUTLET","2024-03-09",2241.84563777895
"15613","GL4","OUTLET","2024-03-10",2163.70792090647
"15614","GL4","OUTLET","2024-03-11",2043.675654579
"15615","GL4","OUTLET","2024-03-12",1964.47312955248
"15616","GL4","OUTLET","2024-03-13",2056.33618468428
"15617","GL4","OUTLET","2024-03-14",2572.59053270061
"15618","GL4","OUTLET","2024-03-15",2668.70470587855
"15619","GL4","OUTLET","2024-03-16",2593.82607014663
"15620","GL4","OUTLET","2024-03-17",2517.60986949705
"15621","GL4","OUTLET","2024-03-18",2441.81998650784
"15622","GL4","OUTLET","2024-03-19",2373.25028946762
"15623","GL4","OUTLET","2024-03-20",2304.08741094418
"15624","GL4","OUTLET","2024-03-21",2232.12289951378
"15625","GL4","OUTLET","2024-03-22",2188.77039971043
"15626","GL4","OUTLET","2024-03-23",2149.53728001864
"15627","GL4","OUTLET","2024-03-24",2141.06171547809
"15628","GL4","OUTLET","2024-03-25",2199.21936263365
"15629","GL4","OUTLET","2024-03-26",2173.47798406949
"15630","GL4","OUTLET","2024-03-27",2167.692707182
"15631","GL4","OUTLET","2024-03-28",2063.08595883515
"15632","GL4","OUTLET","2024-03-29",2113.09449614534
"15633","GL4","OUTLET","2024-03-30",2174.87457216506
"15634","GL4","OUTLET","2024-03-31",2162.93954976133
"15635","GL4","OUTLET","2024-04-01",2158.73721028564
"15636","GL4","OUTLET","2024-04-02",2151.18378323391
"15637","GL4","OUTLET","2024-04-03",2168.16924220107
"15638","GL4","OUTLET","2024-04-04",2163.58510099671
"15639","GL4","OUTLET","2024-04-05",2114.72792189133
"15640","GL4","OUTLET","2024-04-06",2085.69857778332
"15641","GL4","OUTLET","2024-04-07",2025.59976191314
"15642","GL4","OUTLET","2024-04-08",2001.65629976429
"15643","GL4","OUTLET","2024-04-09",1952.33848780919
"15644","GL4","OUTLET","2024-04-10",1968.549073349
"15645","GL4","OUTLET","2024-04-11",1913.26619499715
"15646","GL4","OUTLET","2024-04-12",1861.83044188233
"15647","GL4","OUTLET","2024-04-13",1823.45876605631
"15648","GL4","OUTLET","2024-04-14",1808.08142694521
"15649","GL4","OUTLET","2024-04-15",1855.5609241109
"15650","GL4","OUTLET","2024-04-16",2143.76410885714
"15651","GL4","OUTLET","2024-04-17",2195.16092492134
"15652","GL4","OUTLET","2024-04-18",2204.11874307744
"15653","GL4","OUTLET","2024-04-19",2284.77681563229
"15654","GL4","OUTLET","2024-04-20",2428.74580995723
"15655","GL4","OUTLET","2024-04-21",2383.37799099431
"15656","GL4","OUTLET","2024-04-22",2224.14379622589
"15657","GL4","OUTLET","2024-04-23",2191.24494129581
"15658","GL4","OUTLET","2024-04-24",2187.58708734326
"15659","GL4","OUTLET","2024-04-25",2230.57376661776
"15660","GL4","OUTLET","2024-04-26",2435.56275202076
"15661","GL4","OUTLET","2024-04-27",2699.30798698375
"15662","GL4","OUTLET","2024-04-28",2774.54535583184
"15663","GL4","OUTLET","2024-04-29",2735.4682402061
"15664","GL4","OUTLET","2024-04-30",2781.95678360318
"15665","GL4","OUTLET","2024-05-01",2801.47365542844
"15666","GL4","OUTLET","2024-05-02",2833.94684855905
"15667","GL4","OUTLET","2024-05-03",2808.0540578689
"15668","GL4","OUTLET","2024-05-04",2801.189163823
"15669","GL4","OUTLET","2024-05-05",2777.07033647099
"15670","GL4","OUTLET","2024-05-06",2916.9401171901
"15671","GL4","OUTLET","2024-05-07",3104.47975676839
"15672","GL4","OUTLET","2024-05-08",3156.70485610897
"15673","GL4","OUTLET","2024-05-09",3150.32139408362
"15674","GL4","OUTLET","2024-05-10",3128.43863581098
"15675","GL4","OUTLET","2024-05-11",3086.07388142317
"15676","GL4","OUTLET","2024-05-12",3059.26096908512
"15677","GL4","OUTLET","2024-05-13",3041.33275085751
"15678","GL4","OUTLET","2024-05-14",3105.79908165337
"15679","GL4","OUTLET","2024-05-15",3228.18209230956
"15680","GL4","OUTLET","2024-05-16",3309.2103695758
"15681","GL4","OUTLET","2024-05-17",3513.10947468118
"15682","GL4","OUTLET","2024-05-18",3810.99964831462
"15683","GL4","OUTLET","2024-05-19",4188.79221455371
"15684","GL4","OUTLET","2024-05-20",4671.00165118538
"15685","GL4","OUTLET","2024-05-21",5147.37262851315
"15686","GL4","OUTLET","2024-05-22",5162.38254660281
"15687","GL4","OUTLET","2024-05-23",5012.0901235721
"15688","GL4","OUTLET","2024-05-24",4951.02026284925
"15689","GL4","OUTLET","2024-05-25",4884.50832251297
"15690","GL4","OUTLET","2024-05-26",4954.18837935121
"15691","GL4","OUTLET","2024-05-27",4840.60083569916
"15692","GL4","OUTLET","2024-05-28",5207.40894600679
"15693","GL4","OUTLET","2024-05-29",6310.75127893514
"15694","GL4","OUTLET","2024-05-30",7712.892880354
"15695","GL4","OUTLET","2024-05-31",9072.05032452984
"15696","GL4","OUTLET","2024-06-01",9394.01769066604
"15697","GL4","OUTLET","2024-06-02",9972.69241360113
"15698","GL4","OUTLET","2024-06-03",10868.0504914869
"15699","GL4","OUTLET","2024-06-04",12555.3576861429
"15700","GL4","OUTLET","2024-06-05",13972.8385057367
"15701","GL4","OUTLET","2024-06-06",41396.7328664392
"15702","GL4","OUTLET","2024-06-07",34853.2375169839
"15703","GL4","OUTLET","2024-06-08",49099.203982526
"15704","GL4","OUTLET","2024-06-09",45784.4844999826
"15705","GL4","OUTLET","2024-06-10",33822.8778225921
"15706","GL4","OUTLET","2024-06-11",32492.3764072162
"15707","GL4","OUTLET","2024-06-12",32188.566403241
"15708","GL4","OUTLET","2024-06-13",30344.6996159455
"15709","GL4","OUTLET","2024-06-14",29794.2447474466
"15710","GL4","OUTLET","2024-06-15",27581.2991722539
"15711","GL4","OUTLET","2024-06-16",26688.0268709398
"15712","GL4","OUTLET","2024-06-17",24377.3265477993
"15713","GL4","OUTLET","2024-06-18",21831.7383669441
"15714","GL4","OUTLET","2024-06-19",18081.1607460328
"15715","GL4","OUTLET","2024-06-20",18546.8038820647
"15716","GL4","OUTLET","2024-06-21",24891.0106866344
"15717","GL4","OUTLET","2024-06-22",27221.8215389947
"15718","GL4","OUTLET","2024-06-23",25363.5281532179
"15719","GL4","OUTLET","2024-06-24",24934.5012687625
"15720","GL4","OUTLET","2024-06-25",25128.7593043554
"15721","GL4","OUTLET","2024-06-26",24334.4885501002
"15722","GL4","OUTLET","2024-06-27",26199.1956543828
"15723","GL4","OUTLET","2024-06-28",29155.0855601015
"15724","GL4","OUTLET","2024-06-29",27935.2100354837
"15725","GL4","OUTLET","2024-06-30",24132.758678031
"15726","GL4","OUTLET","2024-07-01",26411.0337073324
"15727","GL4","OUTLET","2024-07-02",26495.6692434116
"15728","GL4","OUTLET","2024-07-03",20941.0316135542
"15729","GL4","OUTLET","2024-07-04",17927.6887579345
"15730","GL4","OUTLET","2024-07-05",15922.9022448404
"15731","GL4","OUTLET","2024-07-06",14633.1703959295
"15732","GL4","OUTLET","2024-07-07",14158.6908315955
"15733","GL4","OUTLET","2024-07-08",13705.9236021822
"15734","GL4","OUTLET","2024-07-09",13758.2040778492
"15735","GL4","OUTLET","2024-07-10",13674.7164587936
"15736","GL4","OUTLET","2024-07-11",13752.5574140007
"15737","GL4","OUTLET","2024-07-12",14262.4211882802
"15738","GL4","OUTLET","2024-07-13",14886.4015319497
"15739","GL4","OUTLET","2024-07-14",14793.644584304
"15740","GL4","OUTLET","2024-07-15",14888.4306466859
"15741","GL4","OUTLET","2024-07-16",14813.7926755842
"15742","GL4","OUTLET","2024-07-17",14405.2964440814
"15743","GL4","OUTLET","2024-07-18",13843.0652826025
"15744","GL4","OUTLET","2024-07-19",13466.9041707357
"15745","GL4","OUTLET","2024-07-20",13544.3351338756
"15746","GL4","OUTLET","2024-07-21",13452.7077663316
"15747","GL4","OUTLET","2024-07-22",12947.5248525396
"15748","GL4","OUTLET","2024-07-23",13063.4669974921
"15749","GL4","OUTLET","2024-07-24",12843.525541048
"15750","GL4","OUTLET","2024-07-25",12436.2340530588
"15751","GL4","OUTLET","2024-07-26",12675.2777847216
"15752","GL4","OUTLET","2024-07-27",12972.1907567346
"15753","GL4","OUTLET","2024-07-28",13018.5454200188
"15754","GL4","OUTLET","2024-07-29",12497.7328789553
"15755","GL4","OUTLET","2024-07-30",11665.2673535498
"15756","GL4","OUTLET","2024-07-31",11069.0556372093
"15757","GL4","OUTLET","2024-08-01",10766.9989146758
"15758","GL4","OUTLET","2024-08-02",10610.463629034
"15759","GL4","OUTLET","2024-08-03",10620.6990045956
"15760","GL4","OUTLET","2024-08-04",10887.4946877972
"15761","GL4","OUTLET","2024-08-05",12764.4251368993
"15762","GL4","OUTLET","2024-08-06",13322.2147172939
"15763","GL4","OUTLET","2024-08-07",12658.3799663573
"15764","GL4","OUTLET","2024-08-08",12018.6599783029
"15765","GL4","OUTLET","2024-08-09",11521.0384399047
"15766","GL4","OUTLET","2024-08-10",10915.1133776926
"15767","GL4","OUTLET","2024-08-11",11009.3455384139
"15768","GL4","OUTLET","2024-08-12",12603.172679344
"15769","GL4","OUTLET","2024-08-13",12942.865096806
"15770","GL4","OUTLET","2024-08-14",13622.142943692
"15771","GL4","OUTLET","2024-08-15",15505.2695834281
"15772","GL4","OUTLET","2024-08-16",14147.9178875819
"15773","GL4","OUTLET","2024-08-17",12663.6424760266
"15774","GL4","OUTLET","2024-08-18",11768.9580276908
"15775","GL4","OUTLET","2024-08-19",11635.0034363394
"15776","GL4","OUTLET","2024-08-20",11109.323753812
"15777","GL4","OUTLET","2024-08-21",10654.8585468058
"15778","GL4","OUTLET","2024-08-22",10298.1495284286
"15779","GL4","OUTLET","2024-08-23",10273.9498810258
"15780","GL4","OUTLET","2024-08-24",10094.3985600865
"15781","GL4","OUTLET","2024-08-25",10179.0273561475
"15782","GL4","OUTLET","2024-08-26",12113.3904395317
"15783","GL4","OUTLET","2024-08-27",12204.6211248495
"15784","GL4","OUTLET","2024-08-28",11259.7652355058
"15785","GL4","OUTLET","2024-08-29",10391.20786822
"15786","GL4","OUTLET","2024-08-30",9841.1711151175
"15787","GL4","OUTLET","2024-08-31",9295.15064781788
"15788","GL4","OUTLET","2024-09-01",8817.68062828103
"15789","GL4","OUTLET","2024-09-02",8368.91645570249
"15790","GL4","OUTLET","2024-09-03",8020.23111055887
"15791","GL4","OUTLET","2024-09-04",8050.24392518511
"15792","GL4","OUTLET","2024-09-05",8479.55918107139
"15793","GL4","OUTLET","2024-09-06",8223.47564387966
"15794","GL4","OUTLET","2024-09-07",7934.10603546549
"15795","GL4","OUTLET","2024-09-08",7643.5343471304
"15796","GL4","OUTLET","2024-09-09",7286.2831613331
"15797","GL4","OUTLET","2024-09-10",7105.4925598174
"15798","GL4","OUTLET","2024-09-11",7108.67881033523
"15799","GL4","OUTLET","2024-09-12",6933.39656376157
"15800","GL4","OUTLET","2024-09-13",6709.87243339755
"15801","GL4","OUTLET","2024-09-14",6506.20712346066
"15802","GL4","OUTLET","2024-09-15",6372.7542445221
"15803","GL4","OUTLET","2024-09-16",6478.18799941088
"15804","GL4","OUTLET","2024-09-17",6656.78085248712
"15805","GL4","OUTLET","2024-09-18",6458.65060204252
"15806","GL4","OUTLET","2024-09-19",6110.94629779561
"15807","GL4","OUTLET","2024-09-20",5930.80160895314
"15808","GL4","OUTLET","2024-09-21",5848.62083953735
"15809","GL4","OUTLET","2024-09-22",6412.64207171199
"15810","GL4","OUTLET","2024-09-23",6429.85438940516
"15811","GL4","OUTLET","2024-09-24",6155.91684226572
"15812","GL4","OUTLET","2024-09-25",6045.19297271148
"15813","GL4","OUTLET","2024-09-26",5910.9367677595
"15814","GL4","OUTLET","2024-09-27",5787.27143500617
"15815","GL4","OUTLET","2024-09-28",5691.69716125949
"15816","GL4","OUTLET","2024-09-29",5615.83219782454
"15817","GL4","OUTLET","2024-09-30",5450.68550799797
"15818","NAVAJO","Glacier","1994-06-09",3136
"15819","NAVAJO","Glacier","1994-06-10",3159.42857142857
"15820","NAVAJO","Glacier","1994-06-11",3182.85714285714
"15821","NAVAJO","Glacier","1994-06-12",3206.28571428571
"15822","NAVAJO","Glacier","1994-06-13",3229.71428571429
"15823","NAVAJO","Glacier","1994-06-14",3253.14285714286
"15824","NAVAJO","Glacier","1994-06-15",3276.57142857143
"15825","NAVAJO","Glacier","1994-06-16",3300
"15826","NAVAJO","Glacier","1994-06-17",3499.6
"15827","NAVAJO","Glacier","1994-06-18",3699.2
"15828","NAVAJO","Glacier","1994-06-19",3898.8
"15829","NAVAJO","Glacier","1994-06-20",4098.4
"15830","NAVAJO","Glacier","1994-06-21",4297.552
"15831","NAVAJO","Glacier","1994-06-22",4164.564
"15832","NAVAJO","Glacier","1994-06-23",3761.949
"15833","NAVAJO","Glacier","1994-06-24",3546.286
"15834","NAVAJO","Glacier","1994-06-25",3473.603
"15835","NAVAJO","Glacier","1994-06-26",3577.255
"15836","NAVAJO","Glacier","1994-06-27",3529.103
"15837","NAVAJO","Glacier","1994-06-28",3382.258
"15838","NAVAJO","Glacier","1994-06-29",3396.174
"15839","NAVAJO","Glacier","1994-06-30",3481.23
"15840","NAVAJO","Glacier","1994-07-01",3399.125
"15841","NAVAJO","Glacier","1994-07-02",3669.501
"15842","NAVAJO","Glacier","1994-07-03",3460.969
"15843","NAVAJO","Glacier","1994-07-04",3418.914
"15844","NAVAJO","Glacier","1994-07-05",3338.494
"15845","NAVAJO","Glacier","1994-07-06",3141.192
"15846","NAVAJO","Glacier","1994-07-07",2764.113
"15847","NAVAJO","Glacier","1994-07-08",2108.322
"15848","NAVAJO","Glacier","1994-07-09",2459.045
"15849","NAVAJO","Glacier","1994-07-10",2978.543
"15850","NAVAJO","Glacier","1994-07-11",3149.656
"15851","NAVAJO","Glacier","1994-07-12",3069.759
"15852","NAVAJO","Glacier","1994-07-13",3058.69
"15853","NAVAJO","Glacier","1994-07-14",3043.191
"15854","NAVAJO","Glacier","1994-07-15",3066.236
"15855","NAVAJO","Glacier","1994-07-16",3034.71
"15856","NAVAJO","Glacier","1994-07-17",3062.229
"15857","NAVAJO","Glacier","1994-07-18",3110.6
"15858","NAVAJO","Glacier","1994-07-19",3249.035
"15859","NAVAJO","Glacier","1994-07-20",3351.763
"15860","NAVAJO","Glacier","1994-07-21",3384.414
"15861","NAVAJO","Glacier","1994-07-22",3265.55
"15862","NAVAJO","Glacier","1994-07-23",3143.85
"15863","NAVAJO","Glacier","1994-07-24",3131.453
"15864","NAVAJO","Glacier","1994-07-25",3246.906
"15865","NAVAJO","Glacier","1994-07-26",3366.094
"15866","NAVAJO","Glacier","1994-07-27",3334.559
"15867","NAVAJO","Glacier","1994-07-28",3201.952
"15868","NAVAJO","Glacier","1994-07-29",3112.088
"15869","NAVAJO","Glacier","1994-07-30",3124.97
"15870","NAVAJO","Glacier","1994-08-01",3830.426
"15871","NAVAJO","Glacier","1994-08-02",3627.426
"15872","NAVAJO","Glacier","1994-08-03",3463.066
"15873","NAVAJO","Glacier","1994-08-04",3370.875
"15874","NAVAJO","Glacier","1994-08-05",3351.752
"15875","NAVAJO","Glacier","1994-08-06",3261.251
"15876","NAVAJO","Glacier","1994-08-07",3046.353
"15877","NAVAJO","Glacier","1994-08-08",2953.157
"15878","NAVAJO","Glacier","1994-08-09",3208.11
"15879","NAVAJO","Glacier","1994-08-10",3553.436
"15880","NAVAJO","Glacier","1994-08-11",3617.74
"15881","NAVAJO","Glacier","1994-08-12",3442.156
"15882","NAVAJO","Glacier","1994-08-13",3506.793
"15883","NAVAJO","Glacier","1994-08-14",3333.412
"15884","NAVAJO","Glacier","1994-08-15",3206.623
"15885","NAVAJO","Glacier","1994-08-16",3134.868
"15886","NAVAJO","Glacier","1994-08-17",3313.778
"15887","NAVAJO","Glacier","1994-08-18",3059.278
"15888","NAVAJO","Glacier","1994-08-19",3111.61
"15889","NAVAJO","Glacier","1994-08-20",3259.132
"15890","NAVAJO","Glacier","1994-08-21",3200.07
"15891","NAVAJO","Glacier","1994-08-22",3240.117
"15892","NAVAJO","Glacier","1994-08-23",3168.365
"15893","NAVAJO","Glacier","1994-08-24",3030.288
"15894","NAVAJO","Glacier","1994-08-25",3025.445
"15895","NAVAJO","Glacier","1994-08-26",3077.918
"15896","NAVAJO","Glacier","1994-08-27",3059.544
"15897","NAVAJO","Glacier","1994-08-28",3319.272
"15898","NAVAJO","Glacier","1994-08-29",3405.743
"15899","NAVAJO","Glacier","1994-08-30",3057.401
"15900","NAVAJO","Glacier","1994-08-31",3503.071
"15901","NAVAJO","Glacier","1994-08-31",2670.168
"15902","NAVAJO","Glacier","1994-09-01",2422.077
"15903","NAVAJO","Glacier","1994-09-02",2716.321
"15904","NAVAJO","Glacier","1994-09-03",2774.583
"15905","NAVAJO","Glacier","1994-09-04",2888.109
"15906","NAVAJO","Glacier","1994-09-05",2571.132
"15907","NAVAJO","Glacier","1994-09-06",2108.936
"15908","NAVAJO","Glacier","1994-09-07",1845.856
"15909","NAVAJO","Glacier","1994-09-08",2139.331
"15910","NAVAJO","Glacier","1994-09-09",2480.813
"15911","NAVAJO","Glacier","1994-09-10",2126.183
"15912","NAVAJO","Glacier","1994-09-11",1498.109
"15913","NAVAJO","Glacier","1994-09-12",2128.376
"15914","NAVAJO","Glacier","1994-09-13",2319.813
"15915","NAVAJO","Glacier","1994-09-14",1574.554
"15916","NAVAJO","Glacier","1994-09-15",155.7894
"15917","NAVAJO","Glacier","1994-09-16",321.0194
"15918","NAVAJO","Glacier","1994-09-17",557.3398
"15919","NAVAJO","Glacier","1994-09-18",286.9128
"15920","NAVAJO","Glacier","1994-09-19",61.10976
"15921","NAVAJO","Glacier","1994-09-20",346.1604
"15922","NAVAJO","Glacier","1994-09-21",410.5447
"15923","NAVAJO","Glacier","1994-09-22",82.26693
"15924","NAVAJO","Glacier","1995-06-29",2600
"15925","NAVAJO","Glacier","1995-06-30",2925
"15926","NAVAJO","Glacier","1995-07-01",3250
"15927","NAVAJO","Glacier","1995-07-02",3575
"15928","NAVAJO","Glacier","1995-07-03",3900
"15929","NAVAJO","Glacier","1995-07-04",4225
"15930","NAVAJO","Glacier","1995-07-05",4550
"15931","NAVAJO","Glacier","1995-07-06",4875
"15932","NAVAJO","Glacier","1995-07-07",5200
"15933","NAVAJO","Glacier","1995-07-08",5525
"15934","NAVAJO","Glacier","1995-07-09",5850
"15935","NAVAJO","Glacier","1995-07-10",6175
"15936","NAVAJO","Glacier","1995-07-11",6500
"15937","NAVAJO","Glacier","1995-07-12",6050
"15938","NAVAJO","Glacier","1995-07-13",5600
"15939","NAVAJO","Glacier","1995-07-14",5690
"15940","NAVAJO","Glacier","1995-07-15",5780
"15941","NAVAJO","Glacier","1995-07-16",5870
"15942","NAVAJO","Glacier","1995-07-17",5960
"15943","NAVAJO","Glacier","1995-07-18",6050
"15944","NAVAJO","Glacier","1995-07-19",5275
"15945","NAVAJO","Glacier","1995-07-20",4500
"15946","NAVAJO","Glacier","1995-07-21",7302
"15947","NAVAJO","Glacier","1995-07-22",10104
"15948","NAVAJO","Glacier","1995-07-23",12906
"15949","NAVAJO","Glacier","1995-07-24",18000
"15950","NAVAJO","Glacier","1995-07-25",18510.2
"15951","NAVAJO","Glacier","1995-07-26",19515.56
"15952","NAVAJO","Glacier","1995-07-27",9420.506
"15953","NAVAJO","Glacier","1995-07-28",5974.802
"15954","NAVAJO","Glacier","1995-07-29",6016.333
"15955","NAVAJO","Glacier","1995-07-30",5570.21
"15956","NAVAJO","Glacier","1995-08-01",4801.503
"15957","NAVAJO","Glacier","1995-08-02",4386.635
"15958","NAVAJO","Glacier","1995-08-03",4137.377
"15959","NAVAJO","Glacier","1995-08-04",4470.576
"15960","NAVAJO","Glacier","1995-08-05",4433.83
"15961","NAVAJO","Glacier","1995-08-06",4116.376
"15962","NAVAJO","Glacier","1995-08-07",4426.534
"15963","NAVAJO","Glacier","1995-08-08",4452.998
"15964","NAVAJO","Glacier","1995-08-09",3728.497
"15965","NAVAJO","Glacier","1995-08-10",3865.582
"15966","NAVAJO","Glacier","1995-08-11",4732.294
"15967","NAVAJO","Glacier","1995-08-12",4556.638
"15968","NAVAJO","Glacier","1995-08-13",4179.122
"15969","NAVAJO","Glacier","1995-08-14",3180.625
"15970","NAVAJO","Glacier","1995-08-15",2828.677
"15971","NAVAJO","Glacier","1995-08-16",2304.069
"15972","NAVAJO","Glacier","1995-08-17",2137.064
"15973","NAVAJO","Glacier","1995-08-18",3047.79
"15974","NAVAJO","Glacier","1995-08-19",3713.867
"15975","NAVAJO","Glacier","1995-08-20",3278.1
"15976","NAVAJO","Glacier","1995-08-21",4732.225
"15977","NAVAJO","Glacier","1995-08-22",4063.208
"15978","NAVAJO","Glacier","1995-08-23",2829.511
"15979","NAVAJO","Glacier","1995-08-24",3444.603
"15980","NAVAJO","Glacier","1995-08-25",3750.979
"15981","NAVAJO","Glacier","1995-08-26",2914.231
"15982","NAVAJO","Glacier","1995-08-27",2994.312
"15983","NAVAJO","Glacier","1995-08-28",2482.025
"15984","NAVAJO","Glacier","1995-08-29",2317.091
"15985","NAVAJO","Glacier","1995-08-30",1934.513
"15986","NAVAJO","Glacier","1995-08-31",5225.991
"15987","NAVAJO","Glacier","1995-08-31",1582.229
"15988","NAVAJO","Glacier","1995-09-01",1570.669
"15989","NAVAJO","Glacier","1995-09-02",1458.135
"15990","NAVAJO","Glacier","1995-09-03",1577.185
"15991","NAVAJO","Glacier","1995-09-04",1618.362
"15992","NAVAJO","Glacier","1995-09-05",1631.278
"15993","NAVAJO","Glacier","1995-09-06",1588.148
"15994","NAVAJO","Glacier","1995-09-07",1893.15
"15995","NAVAJO","Glacier","1995-09-08",1306.572
"15996","NAVAJO","Glacier","1995-09-09",736.3749
"15997","NAVAJO","Glacier","1995-09-10",645.3548
"15998","NAVAJO","Glacier","1995-09-11",207.4174
"15999","NAVAJO","Glacier","1995-09-12",100
"16000","NAVAJO","Glacier","1995-09-13",50
"16001","NAVAJO","Glacier","1995-09-14",25
"16002","NAVAJO","Glacier","1995-09-15",12
"16003","NAVAJO","Glacier","1995-09-16",5
"16004","NAVAJO","Glacier","1996-06-06",3900
"16005","NAVAJO","Glacier","1996-06-07",4971.42857142857
"16006","NAVAJO","Glacier","1996-06-08",6042.85714285714
"16007","NAVAJO","Glacier","1996-06-09",7114.28571428571
"16008","NAVAJO","Glacier","1996-06-10",8185.71428571429
"16009","NAVAJO","Glacier","1996-06-11",9257.14285714286
"16010","NAVAJO","Glacier","1996-06-12",10328.5714285714
"16011","NAVAJO","Glacier","1996-06-13",11400
"16012","NAVAJO","Glacier","1996-06-14",10885.7142857143
"16013","NAVAJO","Glacier","1996-06-15",10371.4285714286
"16014","NAVAJO","Glacier","1996-06-16",9857.14285714286
"16015","NAVAJO","Glacier","1996-06-17",9342.85714285714
"16016","NAVAJO","Glacier","1996-06-18",8828.57142857143
"16017","NAVAJO","Glacier","1996-06-19",8314.28571428572
"16018","NAVAJO","Glacier","1996-06-20",7800
"16019","NAVAJO","Glacier","1996-06-21",7823.4
"16020","NAVAJO","Glacier","1996-06-22",7846.8
"16021","NAVAJO","Glacier","1996-06-23",7870.2
"16022","NAVAJO","Glacier","1996-06-24",7893.6
"16023","NAVAJO","Glacier","1996-06-25",7916.712
"16024","NAVAJO","Glacier","1996-06-26",8732.769
"16025","NAVAJO","Glacier","1996-06-27",7089.432
"16026","NAVAJO","Glacier","1996-06-28",6006.077
"16027","NAVAJO","Glacier","1996-06-29",6528.404
"16028","NAVAJO","Glacier","1996-06-30",6404.085
"16029","NAVAJO","Glacier","1996-07-01",6744.578
"16030","NAVAJO","Glacier","1996-07-02",7149.839
"16031","NAVAJO","Glacier","1996-07-03",7078.441
"16032","NAVAJO","Glacier","1996-07-04",7584.685
"16033","NAVAJO","Glacier","1996-07-05",8158.876
"16034","NAVAJO","Glacier","1996-07-06",8616.697
"16035","NAVAJO","Glacier","1996-07-07",8454.047
"16036","NAVAJO","Glacier","1996-07-08",7932.831
"16037","NAVAJO","Glacier","1996-07-09",6614.096
"16038","NAVAJO","Glacier","1996-07-10",6343.956
"16039","NAVAJO","Glacier","1996-07-11",6162.248
"16040","NAVAJO","Glacier","1996-07-12",5961.618
"16041","NAVAJO","Glacier","1996-07-13",6078.418
"16042","NAVAJO","Glacier","1996-07-14",6049.828
"16043","NAVAJO","Glacier","1996-07-15",6031.829
"16044","NAVAJO","Glacier","1996-07-16",6442.813
"16045","NAVAJO","Glacier","1996-07-17",7093.214
"16046","NAVAJO","Glacier","1996-07-18",7353.632
"16047","NAVAJO","Glacier","1996-07-19",7060.997
"16048","NAVAJO","Glacier","1996-07-20",6752.377
"16049","NAVAJO","Glacier","1996-07-21",6251.477
"16050","NAVAJO","Glacier","1996-07-22",5667.846
"16051","NAVAJO","Glacier","1996-07-23",5348.816
"16052","NAVAJO","Glacier","1996-07-24",5153.474
"16053","NAVAJO","Glacier","1996-07-25",4721.802
"16054","NAVAJO","Glacier","1996-07-26",4577.543
"16055","NAVAJO","Glacier","1996-07-27",4463.054
"16056","NAVAJO","Glacier","1996-07-28",4200.326
"16057","NAVAJO","Glacier","1996-07-29",6289.87
"16058","NAVAJO","Glacier","1996-07-30",5434.639
"16059","NAVAJO","Glacier","1996-08-01",5074.398
"16060","NAVAJO","Glacier","1996-08-02",4970.917
"16061","NAVAJO","Glacier","1996-08-03",4833.043
"16062","NAVAJO","Glacier","1996-08-04",4577.044
"16063","NAVAJO","Glacier","1996-08-05",4146.931
"16064","NAVAJO","Glacier","1996-08-06",3869.953
"16065","NAVAJO","Glacier","1996-08-07",3839.564
"16066","NAVAJO","Glacier","1996-08-08",4011.481
"16067","NAVAJO","Glacier","1996-08-09",3866.203
"16068","NAVAJO","Glacier","1996-08-10",3605.281
"16069","NAVAJO","Glacier","1996-08-11",3532.124
"16070","NAVAJO","Glacier","1996-08-12",3653.155
